cnpj,DataInicial,DataFinal,diasOperacao,rentabilidade,rentabilidadeCDI
9077978000126,2008-01-15,2009-07-20,381,19.18892567199213,18.45574984349345
9101340000183,2007-11-19,2014-06-03,1644,21.465241284317237,86.86147980642814
9101474000102,2007-11-13,2014-02-20,1579,69.9546108402441,82.04106041459407
9101358000185,2007-11-12,2013-07-26,1434,40.69269629948313,72.9885719831113
9166175000148,2008-03-10,2012-02-16,994,48.220607025319985,50.31536291262788
9188385000137,2008-01-04,2010-02-19,535,24.015748661171887,24.678324163559594
9228852000105,2008-03-10,2016-02-10,1993,121.09867577222593,120.957220274378
9273614000111,2008-05-26,2020-05-07,3005,124.09120432471687,205.59631383136679
9282833000167,2008-02-19,2008-11-14,190,-8.569676879569633,9.081276499934265
9282897000168,2008-02-25,2010-12-01,697,31.82947439825834,32.27404214838441
9282979000102,2008-03-04,2009-03-30,272,-6.562548917962174,13.524882778495506
9289115000112,2008-05-05,2013-04-10,1242,60.31632053285656,61.183007975934565
9289072000175,2008-06-11,2020-05-07,2993,137.19827776832022,203.98923941548256
9300152000184,2008-02-01,2009-07-24,372,17.647989297813528,17.97590047439197
9380187000170,2009-12-02,2020-05-07,2619,64.77949990449021,159.59910507280645
9354308000100,2008-05-06,2020-05-07,3017,268.5080516572464,207.3241127131848
9412843000170,2008-04-01,2020-05-07,3041,744.2340008575732,210.3528824309437
9441384000152,2008-05-26,2015-06-15,1777,-71.5692340899561,98.39574740314083
9463421000123,2008-06-24,2013-09-11,1315,61.76754299320013,63.90484630754858
9518592000102,2008-07-24,2010-05-06,449,19.54520270426281,19.529547021606408
9520758000125,2008-09-30,2020-05-07,2914,96.84446458799367,192.82545360506867
9520880000100,2008-09-12,2008-12-11,65,3.239170463385821,3.2692781911221935
9522540000100,2008-09-22,2008-09-25,4,-0.38679983106656435,0.15223118225460297
9520912000169,2009-04-30,2020-05-07,2768,158.6795214406282,173.14965663577772
9552560000123,2008-08-28,2009-05-29,190,8.209104653028776,9.261530667007012
9552687000142,2008-09-05,2011-05-23,681,33.5604496444597,30.998022481335518
9577036000107,2008-10-14,2020-05-07,2903,1004.3131790913808,191.34168701736218
9577092000141,2009-06-18,2020-05-07,2734,286.3525869986197,169.7774874933125
8918382000149,2007-11-06,2020-05-07,3139,108.68689478322304,223.44960806387505
8918586000180,2007-09-18,2010-02-18,607,22.50640736194274,28.499153842177005
8927484000120,2007-09-06,2008-01-24,95,-12.854646858033302,4.00640116045925
8927487000164,2007-11-08,2013-05-29,1394,48.89827513908194,71.01960713515503
8940177000180,2007-08-31,2020-05-07,3182,206.12431498792256,229.46832449487266
8941053000119,2007-08-03,2015-11-17,2084,97.63213826517733,128.17422179316247
8967735000109,2007-10-30,2010-09-17,725,25.833433311420894,33.94010443672215
8967760000184,2009-08-28,2011-04-15,410,11.1947652966073,16.385584349084947
8968733000126,2018-07-18,2020-05-07,453,27.13160288920451,10.437159555399278
8973951000159,2007-10-04,2020-05-07,3160,-42.198523462274906,226.30172019821435
9019269000194,2008-03-04,2008-06-12,69,-14.501495653995978,2.9530216676082244
9028199000130,2007-09-24,2012-03-15,1125,53.30496684403847,58.661223314792174
9021845000138,2007-12-19,2020-05-07,3108,222.3650222814061,219.41844804257528
9067352000139,2008-02-27,2008-09-09,136,4.346182092522954,6.20407289475049
9081817000106,2008-01-23,2012-05-11,1082,31.11070903504425,55.41799650218646
9081891000122,2007-10-19,2008-02-15,80,3.3569308848688584,3.3551300255043826
9110223000186,2008-01-10,2012-03-20,1055,54.563526721459475,54.0593937096151
9125128000156,2008-10-09,2020-05-07,2906,178.2802530580176,191.78652686395887
9125039000100,2008-04-15,2013-12-20,1432,72.69153028732538,71.53716836764809
9125049000145,2008-05-06,2013-04-04,1236,62.306595083899175,60.939883967281474
9145276000132,2009-02-27,2019-03-22,2526,163.98559332594567,162.52741634652511
9241669000140,2008-04-16,2013-04-24,1263,59.67506903736592,62.39512029780361
9273559000160,2008-05-07,2020-05-07,3017,202.65223362613898,207.19073356857672
9271738000168,2008-05-06,2011-05-24,769,-98.42178319587076,36.38109792167168
9285166000176,2008-02-01,2012-04-02,1048,52.28886633617107,53.530858802756875
9284537000103,2008-05-12,2020-05-07,3013,220.12005447262038,206.79115801538273
9329686000133,2008-04-01,2020-03-09,3001,-72.80665864970177,208.54472498139924
9327484000152,2008-05-28,2009-11-25,380,-9.11278799549673,17.423590828488365
9344782000150,2008-09-16,2014-04-14,1403,69.96308943723034,68.32185736444849
9343839000105,2008-07-07,2009-07-02,251,1.2142692585774384,12.150520199082493
9343848000198,2008-07-01,2009-01-09,137,0.3452966192417195,6.9026130817469555
9421767000169,2008-06-02,2009-06-25,271,-10.773936719026878,13.225083916454295
9418532000118,2008-06-26,2014-06-26,1510,97.53223116771896,76.4783783401823
9463402000105,2008-06-26,2010-04-20,458,15.59285847716858,20.166659841965018
9485857000113,2009-06-19,2013-02-28,927,53.47610807374061,40.32284480734161
9485701000132,2008-06-23,2012-10-25,1095,-6.004282415064965,54.09396698946374
9489398000146,2008-11-04,2019-10-30,2758,64.50747988599052,183.04846130076123
9510882000100,2008-05-14,2020-05-07,3012,202.89788769663676,206.5249201188789
9522415000108,2008-08-04,2008-09-12,30,1.4054771980652747,1.4039640633332962
9552567000145,2008-08-20,2017-05-15,2196,150.76226019443064,146.45026224353882
9564148000123,2008-09-22,2009-11-25,297,17.310855031136274,12.956806068130632
9606293000120,2009-03-17,2020-05-07,2798,180.40392731547476,176.59462852324896
8927391000104,2007-10-25,2008-08-25,208,10.096645133882287,9.371104345423454
8940271000139,2007-09-26,2011-03-30,881,227.5809884956915,42.81085234973554
8940283000163,2008-01-02,2008-05-26,98,14.160828999999996,4.173904678891227
8971868000140,2008-01-09,2020-05-07,3097,315.63931400271974,217.688679121232
8973274000179,2007-09-11,2011-08-10,984,59.24368389572765,49.530264756784526
8969670000122,2007-09-12,2008-09-30,264,1.1319637441338015,12.179692642568352
8974492000128,2007-11-14,2009-01-16,297,9.390439200407542,14.4713438711223
8995238000106,2007-09-06,2008-11-10,296,6.318724356417915,13.983546261177704
9075561000124,2008-01-03,2020-01-06,3018,196.33575745951526,214.10856778326982
9275592000129,2009-08-07,2020-05-07,2699,-8.802127929494496,166.50500100010785
9289106000121,2008-03-17,2020-05-07,3051,266.8347198763564,211.65204898105068
9319052000108,2008-04-08,2020-05-07,3030,226.26792187875165,209.7035065364203
9314157000166,2008-04-01,2016-12-14,2168,-44.790077933014125,145.43138193215478
9327520000188,2008-09-24,2016-05-19,1923,128.2202778055312,115.24637962535378
9329031000165,2008-04-16,2014-03-18,1490,93.4283027092881,75.3373869798595
9329451000141,2010-07-13,2012-10-04,564,29.738700564971744,24.90421329250079
9329454000185,2010-11-12,2012-02-23,323,13.788871973343507,14.798830048241918
9348051000183,2008-08-07,2008-10-15,50,-30.785786427292507,2.4456826737272674
9344799000108,2008-07-18,2020-05-07,2966,281.6594266318441,200.29350767850343
9394476000129,2009-12-22,2017-08-22,1928,79.78384253124837,120.19438106239559
9391901000126,2008-04-04,2015-07-02,1822,95.54940008451018,102.56253321018849
9441521000159,2008-07-25,2011-09-01,783,899.2705341200713,37.340186531168506
9485496000105,2009-08-24,2012-09-13,768,35.2883604436738,34.00755720321944
9527988000116,2008-06-16,2011-08-04,792,31.034058422882026,37.87554674633002
8933197000123,2007-11-12,2009-04-02,351,5.152955295529549,17.33136595411753
8931960000187,2007-08-29,2014-12-19,1840,100.03940938258413,102.63437820525705
8944184000150,2007-08-01,2013-12-06,1598,78.7893726640758,83.91078152822844
8940290000165,2007-12-13,2013-03-13,1318,93.93949448363897,66.87964201794956
8940250000113,2007-10-05,2010-06-07,668,-98.95557737812199,31.038358648364927
8940216000149,2007-11-05,2020-05-07,3141,-52.762904702994604,223.58485528299093
8969667000109,2007-09-17,2011-08-24,990,44.446111618993214,49.97417111319569
8971845000136,2012-05-16,2016-02-04,910,13.189408551112901,43.725864989606286
8974434000102,2007-08-31,2009-06-23,453,13.272757876927477,22.25126416617613
8998674000139,2007-09-27,2015-08-24,1988,105.1470358647156,117.79897533702481
9005823000184,2007-10-04,2020-05-07,3160,1.55794916505001,226.30172019821435
9028251000159,2008-01-10,2020-05-07,3096,129.6325151565132,217.55600739690172
9051410000136,2008-06-17,2014-09-11,1572,47.14796693283889,81.0482949516786
9075534000151,2008-01-28,2009-06-25,355,-15.617819568300506,17.322785159168653
9083998000100,2008-04-30,2020-05-07,3021,233.15683278615404,207.72492684144046
9087483000188,2010-07-05,2020-05-07,2473,82.30276706271053,147.03004274572723
9093690000145,2008-09-02,2020-05-07,2933,118.44296147063709,195.75073196328327
9125516000137,2008-04-23,2010-03-10,474,-97.11688116956142,21.39647036364323
9125533000174,2008-06-16,2009-10-23,345,16.001171492743648,15.908688707315832
9145030000160,2008-04-18,2015-09-16,1866,111.04470553370294,107.32819756347642
9198148000157,2008-04-02,2009-06-26,312,-20.88770177078083,15.228008204738131
9188149000110,2008-08-07,2020-05-07,2952,134.666745734464,198.3155760737658
9241756000105,2008-05-23,2020-05-07,3006,278.1362070223594,205.72878372148645
9290692000124,2009-08-31,2012-11-06,801,33.35031800593558,35.12957610172194
9305242000168,2008-03-07,2014-12-16,1708,92.31528539317262,91.74281846285423
9321544000120,2008-03-12,2008-09-25,138,-0.5101458931409564,6.4010213954192485
9327436000164,2008-06-03,2012-11-29,1133,65.43765555354588,56.03773053527637
9352724000179,2008-04-30,2020-05-07,3021,121.47895547392919,207.72492684144046
9380158000109,2008-07-15,2011-07-08,752,-6.375078493059427,35.38182891252353
9412700000168,2008-04-22,2010-01-08,434,23.03159334562961,19.826462007335067
9454036000110,2008-05-12,2015-12-09,1909,-81.17361675819038,112.43770476212256
9453896000139,2008-05-15,2010-12-09,629,-31.8447907985436,29.54198575883251
9497461000196,2008-08-26,2018-10-10,2546,-38.45917555639975,172.3645425802206
9528375000101,2008-07-17,2009-02-04,143,-47.5808572697675,7.260284998208877
9577449000191,2008-10-28,2009-09-09,218,7.382454645382541,9.554485402155933
9016404000148,2007-11-12,2008-07-08,163,6.438379622452106,7.141828160608377
9067343000148,2007-11-01,2012-04-11,1116,54.0540888275532,57.900454686476536
9125159000107,2008-08-01,2011-02-23,647,12.811519275658313,29.193795889458187
9144842000191,2008-05-19,2020-05-07,3007,231.4016156206315,206.12664818747373
9145340000185,2011-01-05,2020-05-07,2344,126.03087563675301,134.72318983625465
9148770000150,2008-03-17,2012-10-05,1149,15.288925268085451,57.98592511567948
9150595000136,2007-12-10,2008-08-08,167,3.8008242989964636,7.4388369742328875
9188377000190,2007-12-21,2011-03-23,817,17.755333388647365,39.027254323188366
9228399000137,2007-12-31,2008-02-08,27,-10.841681162897643,1.0907100005056236
9219887000188,2010-04-19,2017-09-26,1872,120.4474983141393,116.2627392188793
9260402000108,2008-08-14,2012-06-29,976,34.19186493124526,47.81985339842545
9289116000167,2008-04-10,2008-12-15,175,4.8207488324483405,8.578197601087822
9300142000149,2008-04-01,2011-05-27,795,37.79659315126735,37.9094496146529
9300194000115,2008-03-04,2010-06-21,578,22.981285899296022,26.150231951458537
9315517000144,2009-03-30,2013-10-02,1135,-72.883237,49.92435092987484
9321556000154,2008-04-01,2020-05-07,3039,-74.120426009,210.3528824309437
9329456000174,2011-01-05,2016-04-29,1337,61.71711995900755,70.9289452826211
9343663000183,2008-03-03,2016-08-09,2124,33.691721817786636,136.5451246154071
9344641000138,2008-11-27,2012-01-16,787,96.65624718754677,36.76135432519021
9441372000128,2008-04-29,2020-05-07,3021,217.80348846867912,207.85864870839941
9485504000113,2009-05-15,2020-05-07,2756,163.50781377358695,172.1063520662681
9489425000180,2010-03-23,2016-01-21,1468,71.62220388100657,78.08087317085457
9552552000187,2009-04-28,2012-02-09,703,33.73200053508003,31.324294758949712
9552668000116,2008-08-21,2020-05-07,2942,148.5691988943636,196.88719692121484
9552741000150,2008-08-07,2009-10-15,301,22.410368830320813,13.675844976875462
9552748000171,2008-07-21,2010-12-09,600,-15.857097671789976,26.906020871077494
9564079000158,2008-12-24,2018-12-14,2504,231.07550675012166,163.75667028994036
9574072000117,2008-06-03,2014-12-22,1654,-31.32598134351675,87.38540818128484
8927254000161,2007-11-29,2012-08-31,1198,58.87047761011415,61.77453618490916
8927474000195,2010-03-01,2015-06-23,1337,56.0619041715986,65.80764054585897
8940248000144,2008-08-08,2020-05-07,2950,202.500624433974,198.17229236039492
8940189000104,2007-09-04,2020-05-07,3182,445.5998681814303,229.1853354900332
9013476000131,2008-02-25,2017-07-06,2356,168.47134888060503,164.0435928685462
9067334000157,2007-10-17,2009-04-13,374,-98.89164519758283,18.465321006375635
9068337000105,2007-10-24,2010-06-14,661,29.950602911533796,30.621720622984494
9077613000100,2007-12-13,2015-07-07,1902,58.3612119558919,109.40862142117953
9110213000140,2007-11-19,2020-05-07,3132,270.3956971095552,222.36976969608037
9125612000185,2008-01-31,2020-05-07,3081,202.74330267892844,215.57517599168983
8893179000165,2007-11-27,2010-12-24,774,58.19975203327732,36.55700149818912
8893184000178,2007-10-18,2010-05-04,637,-69.629609521622,29.53620149426608
8900337000167,2009-02-18,2016-11-10,1942,33.14462943494261,117.87679345655366
8913187000126,2007-09-03,2020-05-07,3183,221.6422056507324,229.32697406433448
8918366000156,2007-10-02,2014-01-07,1282,43.10479891105621,81.93191585897368
8920995000110,2007-07-30,2016-10-21,2320,103.1656141763281,158.41164048971868
8941046000117,2007-08-16,2015-08-20,2015,120.88448835868073,120.25539667493601
8941055000108,2007-08-03,2008-09-26,289,10.975565274238818,13.364382352299087
8973918000129,2007-09-19,2020-05-07,3172,22.130789750217605,227.80442512392148
8973939000144,2007-10-03,2020-05-07,3162,193.0544868422772,226.4381599994981
9019272000108,2008-02-19,2008-12-11,209,-2.327762873258299,10.111968335295396
9028295000189,2008-01-15,2014-05-13,1590,68.53489164801574,82.72189744201587
9067355000172,2007-12-17,2008-12-26,261,-41.691363948993455,12.622611187702471
9087435000190,2011-06-20,2020-05-07,2231,173.48789255131246,123.43020914612465
9081826000105,2007-11-08,2011-10-19,992,49.46568161943785,50.272620131234326
9083964000115,2007-11-30,2013-07-19,1416,70.34122240757976,71.78102194733891
9093639000133,2008-04-14,2014-08-13,1593,78.1713746873026,82.90451100447231
9107355000159,2007-10-29,2010-11-08,733,38.39217711264426,35.835652358208335
9143509000168,2007-11-27,2013-05-20,1376,-7.846722296338027,69.83429883014212
9284536000150,2008-05-02,2019-04-18,2756,200.29907313486484,191.70879292878033
8915838000117,2007-08-01,2015-11-06,2079,114.36107436590555,127.53212766652426
8918364000167,2007-12-04,2013-12-05,1511,65.46899199999999,77.38048701350606
8915872000191,2007-10-22,2008-05-28,148,6.1868297152039675,6.377801147437356
8929658000194,2007-07-31,2020-05-07,3205,466.7228293485662,232.72227974137644
8927508000141,2007-11-08,2010-03-11,587,21.679222395872543,27.258084879622245
8940222000104,2007-09-21,2015-10-06,2022,120.61852972172483,121.62246608687579
8967728000107,2007-09-11,2011-09-27,1017,47.88249529993709,51.788832501478055
8973915000195,2007-10-03,2020-05-07,3162,-33.836588114481,226.4381599994981
8992304000194,2007-10-30,2015-05-19,1898,64.9572029442303,108.46981056709156
9075867000180,2007-11-01,2020-05-07,3142,29.19457997745014,223.72004579967955
9087608000170,2010-01-25,2017-08-23,1907,104.71579475226793,118.68827151334025
9093934000190,2008-07-08,2009-08-12,279,-17.742093355961373,13.199310867775393
9145023000169,2008-04-18,2020-05-07,3028,86.79768169569049,208.66373138229736
9145165000126,2008-04-07,2011-07-29,835,37.38656203716062,40.45612661026834
9172813000133,2007-12-03,2008-08-22,182,52.33356136151575,8.181872713606687
9212329000190,2008-05-16,2020-05-07,3010,120.77850881029413,206.25934796693005
9238583000168,2009-10-26,2010-07-27,189,6.806538922737526,6.6465831141861775
9228877000109,2008-01-04,2016-07-06,2139,86.09409326433159,137.4157995217323
9269257000118,2008-06-16,2011-05-13,734,31.496966024392535,34.29877752726613
9270723000185,2008-06-30,2011-08-03,781,29.032662655988094,37.18973895876472
9282802000106,2008-03-04,2009-02-05,237,2.6647388122196913,11.73833807343103
9275568000190,2008-01-16,2009-04-06,309,2.6971455552477375,15.290188296298846
9289080000111,2008-03-17,2020-05-07,3051,173.84535781197462,211.65204898105068
9290822000129,2009-10-13,2018-07-09,2195,162.56966199628982,137.37224714255353
9347845000122,2008-04-18,2015-03-30,1749,91.95577087154247,95.50147796103761
9352720000190,2008-04-18,2020-05-07,3028,142.87179915747478,208.66373138229736
9403579000108,2008-04-22,2009-09-28,364,-27.801905258699687,17.106191537865655
9441310000116,2008-08-04,2009-12-08,341,9.768433615970862,15.230617956450399
9441408000173,2008-05-05,2020-05-07,3019,199.25392792360893,207.4575497696838
9481928000100,2008-05-26,2009-06-19,272,-26.870183449204777,13.315918158725037
9485813000193,2008-07-01,2020-05-07,2976,301.8108668239072,202.07030747946786
9542161000181,2008-06-23,2011-10-27,845,40.18584154536355,41.20386414331541
9542276000176,2008-06-30,2009-06-25,251,-5.926468869041635,12.21235348914127
9543206000132,2008-10-21,2010-03-17,352,108.27344215348744,14.5805757754228
9553248000154,2008-07-01,2012-10-25,1090,48.44112208587228,53.67612233803829
9553252000112,2008-09-02,2015-12-28,1833,2572.9993918680643,106.08658317314665
9573694000120,2008-07-31,2020-05-07,2957,197.72259487161458,199.03281589442034
9586800000100,2009-02-02,2013-08-30,1150,43.46302728233289,51.37774495608078
9605199000156,2008-07-02,2012-05-15,973,45.18973858391087,48.42510295711217
8998851000187,2007-09-28,2020-05-07,3162,223.01212315062205,226.848174652646
9004364000114,2007-10-04,2020-05-07,3160,26.134066671517854,226.30172019821435
9028194000108,2008-01-16,2008-10-08,185,4.6833966296818685,8.594825096698244
9093871000171,2008-11-10,2020-05-07,2883,269.5249380144672,188.55382122110362
9104310000120,2008-04-29,2014-05-29,1530,-12.147356583443736,78.23237852714138
9104313000164,2008-04-29,2014-05-29,1529,-18.80720617433984,78.23237852714138
9104327000188,2008-05-08,2010-09-03,588,22.446489422431704,26.483275346491887
9125541000110,2008-06-19,2014-12-26,1644,102.46499999999999,86.62235953036735
9141867000131,2007-11-13,2020-05-07,3135,213.2553751640803,222.77444527306992
9166077000100,2008-01-15,2009-07-21,382,18.972774424896464,18.496826743866656
9172740000180,2007-12-05,2020-05-07,3119,51.839164419930924,220.75521763739965
9166241000180,2007-12-14,2020-05-07,3110,214.62557096111397,219.81838939471464
9228373000199,2008-01-02,2008-03-12,49,0.31925344155236957,2.0219158474710675
9228402000112,2008-12-02,2018-04-26,2360,166.5866074168248,155.62287689441706
9238632000162,2008-04-03,2013-10-23,1400,65.48138725060329,69.5941227343474
9271091000174,2008-06-16,2011-04-13,714,35.07123012180055,33.11302343360818
9282816000120,2008-03-03,2010-08-31,630,26.15761001033583,28.75775440129871
9282820000198,2008-03-13,2009-01-27,223,4.956287869531351,11.045218134750566
9285163000132,2008-02-15,2009-04-29,304,9.618738672073256,15.051301252968873
9300175000199,2008-02-27,2020-05-07,3064,73.77747445809015,213.34693847118052
9327496000187,2010-06-01,2020-05-07,2495,219.27671461616129,149.17455471410472
9327411000160,2008-06-03,2010-05-31,503,39.77133927460728,22.281325234708916
9331617000164,2008-03-03,2014-10-16,1669,55.73982231348362,88.63857346822456
9380165000100,2008-06-27,2011-09-01,803,-12.964900179669892,38.59496836678018
9411697000168,2008-06-18,2012-10-29,1101,43.44946075081653,54.387008345497414
9453921000184,2008-04-18,2020-05-07,3005,221.02536136677,208.66373138229736
9489308000117,2012-05-04,2020-05-07,2011,112.82742548578493,103.89531093345555
9528374000159,2009-10-02,2017-05-18,1916,111.88018377075308,118.58583834213627
9574215000190,2008-12-15,2020-05-07,2860,29.695987944344004,184.9971588600269
9067317000110,2007-09-26,2008-10-03,257,11.678019665202765,11.881647433490027
9068336000160,2007-10-16,2020-05-07,3154,273.1046936481169,225.3481199373871
9188002000120,2008-02-06,2008-10-10,174,7.593466561830331,8.117365883526183
9172767000172,2007-12-17,2016-03-24,2080,123.24496767759507,129.8874913381658
9212517000119,2008-06-24,2008-10-15,82,4.078801970049262,3.9700650104513624
9228846000158,2008-02-18,2009-06-19,338,-26.549028569966136,16.528973104201828
9242487000193,2008-02-22,2009-07-03,344,13.356658637223017,16.734897000833946
9255556000101,2009-08-18,2013-06-26,966,34.377926067132705,41.49375186408408
9255565000194,2008-06-11,2008-11-07,108,-47.22887251643424,5.296344380807239
9275573000100,2008-01-08,2019-10-18,2958,205.0544024365133,210.61129072567303
9290639000123,2008-03-19,2009-05-11,288,6.15115008610323,14.262644844981477
9327448000199,2009-12-10,2020-05-07,2613,4.5886840105634485,159.0889113966481
9327462000192,2009-12-10,2020-05-07,2611,-4.364115266226031,159.0889113966481
9346710000142,2010-07-01,2011-05-30,230,9.546695356310565,9.904261910984392
9380012000163,2009-08-03,2011-06-02,461,-10.767926567518915,18.792068789818806
8744637000102,2007-06-19,2015-07-03,2023,95.91566340381618,120.43935633372347
8744470000171,2007-06-04,2008-11-26,375,7.825646903885075,18.063710391346245
8810617000184,2007-06-08,2011-10-11,1093,65.70518447240659,56.907111708501645
8815390000160,2007-05-29,2009-01-15,413,3.195261833887808,20.320901721380146
8869553000197,2007-11-01,2012-11-23,1272,60.96390753402594,65.54150455644074
8918372000103,2007-09-19,2008-10-21,274,9.453430432637976,12.801625088367174
8927310000168,2007-10-16,2020-05-07,3153,184.668437876707,225.3481199373871
8924429000187,2007-07-26,2016-11-03,2332,147.58507935206399,159.70206033390508
8925607000194,2007-11-28,2008-11-26,253,-2.5003924428172786,12.052536741629737
8972963000169,2007-10-23,2009-10-13,496,15.557329610806159,23.636938835357558
8992453000153,2007-11-12,2008-07-08,163,5.687957707798619,7.141828160608377
9022044000197,2008-12-02,2020-05-07,2869,131.68818768982163,186.28570782184136
9028498000175,2007-11-22,2011-10-13,979,-0.5004016870857719,49.44170231054148
9075523000171,2007-11-20,2011-09-01,953,39.90780903852127,47.71302167355071
9101511000174,2007-11-30,2018-04-12,2604,248.67345603827084,186.05644748377665
9101547000158,2007-11-28,2014-02-03,1556,83.42834334626286,80.36752330003434
9104299000107,2008-06-02,2016-03-15,1959,123.60620787937964,118.4767803917814
9144614000111,2009-12-11,2012-10-10,712,30.68419048540654,31.40798521527406
9145291000180,2008-11-13,2020-05-07,2882,106.33445033293572,188.12055327037376
9145304000111,2008-12-29,2014-11-25,1485,61.17713291089775,73.00606169207005
9212359000105,2008-05-20,2020-05-07,3008,156.22180871398405,205.99411601594485
9272878000150,2008-03-04,2020-05-07,3060,131.43283726052064,212.8246169483735
9271733000135,2009-03-24,2010-07-29,339,8.994070676741472,12.517777934160112
9284550000154,2008-06-18,2012-04-04,958,47.95970739677733,47.72807323932176
9285170000134,2008-02-07,2008-05-14,67,2.115627958694355,2.823642233588042
9290817000116,2008-04-01,2009-07-03,318,8.935966558347141,15.475145993649386
9321517000157,2008-04-24,2017-04-19,2261,-8.933314517302582,154.06065263677903
9321533000140,2008-03-26,2017-09-11,2380,137.52551513561758,166.08702720998525
9327477000150,2009-06-03,2020-05-07,2745,106.94055363096457,170.7623701275154
9343601000171,2008-03-12,2011-02-08,734,35.50805011550264,34.25817707192007
9380097000180,2008-07-22,2012-04-16,941,12.083177354132935,46.4989866593124
9380211000171,2008-07-16,2010-10-06,562,25.24496910117273,24.905028043804723
9433405000198,2008-05-07,2008-12-18,134,6.743082430048997,7.9495355231225195
9418456000140,2008-06-11,2015-01-19,1666,21.053467801994262,88.35305943985333
9418525000116,2008-06-04,2020-05-07,2998,241.80073511102287,204.67019486747176
9124614000150,2008-07-03,2015-02-02,1659,21.743711433250688,87.83178971718849
9120782000177,2007-12-11,2015-12-01,2006,-22.575230553327998,121.03865133214558
9136655000166,2007-12-27,2013-06-06,1367,-2.388844466835671,68.92238739048959
9145288000167,2008-12-16,2010-07-07,389,15.153316425948148,15.400057943113543
9166587000188,2008-01-18,2020-05-07,3090,89.23761549933569,216.76205165544502
9185909000136,2007-12-11,2011-01-25,786,75.21453364687942,37.199940688560204
9185926000173,2008-01-25,2008-07-25,125,-7.017067727497417,5.505812571236701
9188119000104,2008-02-18,2010-01-19,485,20.370773725409098,22.333350240579186
9241752000119,2008-04-10,2020-05-07,3034,20.36709848646785,209.44477830452618
9236941000101,2008-05-16,2020-05-07,3010,36.68991298679496,206.25934796693005
9238487000110,2008-05-02,2020-05-07,3020,202.26702303014105,207.59126305807857
9273552000148,2008-05-26,2009-06-19,272,-29.64312686313204,13.315918158725037
9273555000181,2010-04-16,2011-03-30,241,9.536697532160732,9.964202285190705
9283048000129,2008-03-25,2008-11-28,176,7.559633918898623,8.524940069042275
9275576000136,2009-08-07,2020-05-07,2699,92.26113402598813,166.50500100010785
9275600000137,2010-01-25,2013-06-21,856,-15.10393404293293,36.402182735826784
9281807000114,2008-07-28,2008-12-04,94,-0.9055730748261603,4.707792184306725
9298387000189,2008-07-15,2020-05-07,2969,132.45375055914158,200.7017974634198
9298401000144,2008-05-09,2017-10-16,2374,60.044684755465425,164.67331224374533
9296040000105,2009-01-20,2014-05-15,1335,42.024398037142575,62.34988225477487
9315635000152,2009-10-22,2020-05-07,2647,99.47063276131362,161.9964485165652
9329441000106,2010-06-22,2012-01-31,408,20.876799209274544,18.75355173652753
9391908000148,2008-06-16,2008-10-16,89,-58.430020724791085,4.305593369990812
9431740000157,2008-04-10,2009-03-04,228,12.47605300000001,11.420918614932972
9489388000100,2009-01-23,2009-09-15,161,151.8536727518938,6.4002604796921325
9489396000157,2009-12-07,2020-05-05,2614,16.62517882260497,159.26972510551266
9525181000144,2008-06-18,2016-07-08,2029,-63.40017906143667,126.61913897290682
9553235000185,2008-06-18,2020-05-07,2987,216.1930574751562,203.30248738146528
9553242000187,2008-06-30,2012-04-04,950,45.85270780021684,47.1945717631582
9572920000159,2008-06-27,2020-01-23,2911,262.39810459047504,199.10235403952225
9601206000141,2008-07-23,2015-12-21,1867,8.286094627276185,108.5297596864895
9601209000185,2008-07-23,2015-07-30,1768,-38.711529049840024,97.97576996689585
9620390000177,2010-05-03,2015-09-25,1362,61.149977974104196,69.24520285982545
9720508000139,2008-07-15,2012-04-05,940,51.818606143411586,46.51428282704517
10157666000101,2009-12-02,2016-08-22,1691,94.2510786376585,97.1445811328958
10263584000141,2009-07-01,2020-05-07,2724,106.96006705018407,168.94727230898133
10309539000180,2008-10-02,2020-05-07,2912,281.32560768977385,192.52956999738973
9125636000134,2008-09-18,2011-11-09,790,36.236135585156504,37.53571370805757
9087491000124,2010-05-05,2011-10-05,360,-15.799703314093062,16.180968686255714
9093697000167,2008-09-03,2020-05-07,2932,112.10807318846317,195.60909677674462
9121892000153,2008-01-22,2020-05-07,3088,270.7689925898933,216.49810369374939
9125509000135,2008-07-01,2012-07-26,1025,52.26831696964134,50.92115478555242
9137336000175,2008-02-01,2020-05-07,3057,250.75818249298072,215.44338689907724
9166087000146,2007-12-19,2009-05-12,350,16.825303753152674,17.252716786134336
9166106000134,2009-10-02,2018-12-13,2308,-27.668718375781577,144.3027418846838
9188887000168,2010-02-03,2016-11-01,1697,-60.71579957611868,99.43024827740385
9228829000110,2008-02-06,2008-12-19,224,-47.28743458258581,10.859032306760774
9238652000133,2008-03-26,2011-09-29,886,36.90365238767412,43.715467862777516
9290598000175,2008-04-25,2019-06-10,2795,197.0111070019688,194.7450783479999
9290659000102,2008-02-26,2012-02-03,994,50.67312838026474,50.353464845492525
9300199000148,2008-03-13,2018-11-08,2679,154.05019859092496,187.90413018489005
9327408000147,2008-04-16,2010-09-02,601,33.292674000585535,27.202614128107538
9326738000118,2008-05-23,2010-09-28,594,25.15021949793792,26.745524965827894
9352820000117,2008-08-14,2008-12-17,90,-27.516467447527138,4.527078830783893
